3336	1814	Tu	1	.	+	CDS	3375758	-	3376387	505
3337	1815	Op	1	.	-	CDS	3376490	-	3376852	151
3338	1815	Op	2	.	-	CDS	3376939	-	3378231	974
3339	1815	Op	3	.	-	CDS	3378329	-	3378415	192
3340	1816	Op	1	.	-	CDS	3378711	-	3379001	423
3341	1816	Op	2	.	-	CDS	3379036	-	3379329	400
3342	1816	Op	3	.	-	CDS	3379376	-	3380356	749
3343	1817	Tu	1	.	-	CDS	3380679	-	3380993	309
3344	1818	Tu	1	.	-	CDS	3381375	-	3382622	1014
3345	1819	Op	1	.	-	CDS	3382785	-	3383888	676
3346	1819	Op	2	.	-	CDS	3383885	-	3385066	754
3347	1819	Op	3	.	-	CDS	3385163	-	3385948	149
3348	1820	Tu	1	.	-	CDS	3386074	-	3386814	435
3349	1821	Op	1	.	-	CDS	3387075	-	3388031	866
3350	1821	Op	2	.	-	CDS	3388070	-	3388870	1021
3351	1822	Tu	1	.	-	CDS	3388986	-	3389081	80
3352	1823	Op	1	.	+	CDS	3389101	-	3389925	705
3353	1823	Op	2	.	+	CDS	3389943	-	3391502	1169
3354	1823	Op	3	.	+	CDS	3391546	-	3392778	919
3355	1823	Op	4	.	+	CDS	3392812	-	3393201	154
3356	1824	Tu	1	.	+	CDS	3393380	-	3393928	447
3357	1825	Tu	1	.	-	CDS	3394019	-	3394756	804
3358	1826	Tu	1	.	+	CDS	3394842	-	3395126	103
3359	1827	Tu	1	.	+	CDS	3395454	-	3396461	604
3360	1828	Op	1	.	-	CDS	3396458	-	3397141	619
3361	1828	Op	2	.	-	CDS	3397214	-	3398290	756
3362	1829	Op	1	.	-	CDS	3398425	-	3399408	714
3363	1829	Op	2	.	-	CDS	3399419	-	3400204	569
3364	1829	Op	3	.	-	CDS	3400192	-	3400926	563
3365	1830	Op	1	.	-	CDS	3401055	-	3401918	623
3366	1830	Op	2	.	-	CDS	3401933	-	3403162	946
3367	1830	Op	3	.	-	CDS	3403200	-	3404921	1875
3368	1831	Op	1	.	+	CDS	3405232	-	3406215	725
3369	1831	Op	2	.	+	CDS	3406285	-	3407325	1149
3370	1832	Tu	1	.	-	CDS	3407314	-	3407688	299
3371	1833	Op	1	.	-	CDS	3408022	-	3408306	109
3372	1833	Op	2	.	-	CDS	3408404	-	3409378	1383
3373	1834	Tu	1	.	-	CDS	3409509	-	3411083	1525
3374	1835	Tu	1	.	-	CDS	3411217	-	3411957	801
3375	1836	Op	1	.	-	CDS	3412085	-	3414262	2716
3376	1836	Op	2	.	-	CDS	3414232	-	3414684	419
3377	1836	Op	3	.	-	CDS	3414719	-	3414958	311
3378	1837	Tu	1	.	-	CDS	3415435	-	3415989	609
3379	1838	Op	1	.	+	CDS	3415865	-	3416695	492
3380	1838	Op	2	.	+	CDS	3416756	-	3417745	574
3381	1839	Op	1	.	-	CDS	3417799	-	3418662	535
3382	1839	Op	2	.	-	CDS	3418726	-	3419334	479
3383	1840	Tu	1	.	+	CDS	3419492	-	3420970	1284
3384	1841	Op	1	.	+	CDS	3421278	-	3421430	124
3385	1841	Op	2	.	+	CDS	3421500	-	3421640	84
3386	1842	Op	1	.	-	CDS	3421741	-	3423213	969
3387	1842	Op	2	.	-	CDS	3423262	-	3425427	1816
3388	1843	Tu	1	.	+	CDS	3425614	-	3427107	1149
3389	1844	Tu	1	.	+	CDS	3427243	-	3429519	1597
3390	1845	Op	1	.	-	CDS	3429767	-	3429850	92
3391	1845	Op	2	.	-	CDS	3429825	-	3430250	388
3392	1846	Op	1	.	+	CDS	3430387	-	3430710	330
3393	1846	Op	2	.	+	CDS	3430782	-	3431315	404
3394	1846	Op	3	.	+	CDS	3431293	-	3431838	279
3395	1847	Tu	1	.	-	CDS	3431979	-	3433622	1313
3396	1848	Op	1	.	+	CDS	3433692	-	3434090	278
3397	1848	Op	2	.	+	CDS	3434087	-	3434467	375
3398	1848	Op	3	.	+	CDS	3434464	-	3435573	827
3399	1849	Tu	1	.	-	CDS	3435798	-	3436175	79
3400	1850	Tu	1	.	-	CDS	3436329	-	3436685	342
3401	1851	Tu	1	.	+	CDS	3436755	-	3438053	679
3402	1852	Tu	1	.	-	CDS	3438050	-	3438964	832
3403	1853	Op	1	.	+	CDS	3439072	-	3439548	373
3404	1853	Op	2	.	+	CDS	3439541	-	3441352	1580
3405	1853	Op	3	.	+	CDS	3441353	-	3441754	498
3406	1854	Tu	1	.	-	CDS	3441770	-	3442597	845
3407	1855	Tu	1	.	+	CDS	3442596	-	3442688	109
3408	1856	Tu	1	.	-	CDS	3442656	-	3445988	2156
3409	1857	Tu	1	.	+	CDS	3446163	-	3447278	533
3410	1858	Tu	1	.	-	CDS	3447404	-	3448462	702
3411	1859	Op	1	.	+	CDS	3448504	-	3449991	1430
3412	1859	Op	2	.	+	CDS	3449997	-	3450923	629
3413	1859	Op	3	.	+	CDS	3450920	-	3451750	1130
3414	1859	Op	4	.	+	CDS	3451781	-	3452887	1157
3415	1859	Op	5	.	+	CDS	3452925	-	3454343	1320
3416	1859	Op	6	.	+	CDS	3454340	-	3455764	1141
3417	1859	Op	7	.	+	CDS	3455761	-	3457272	1410
3418	1860	Tu	1	.	-	CDS	3457769	-	3458071	80
3419	1861	Op	1	.	+	CDS	3458211	-	3459098	902
3420	1861	Op	2	.	+	CDS	3459116	-	3460807	1285
3421	1862	Op	1	.	-	CDS	3460814	-	3461734	620
3422	1862	Op	2	.	-	CDS	3461760	-	3462764	442
3423	1862	Op	3	.	-	CDS	3462761	-	3463891	764
3424	1863	Op	1	.	+	CDS	3463973	-	3464449	355
3425	1863	Op	2	.	+	CDS	3464547	-	3465686	655
3426	1864	Tu	1	.	-	CDS	3465778	-	3467088	1113
3427	1865	Tu	1	.	+	CDS	3467412	-	3467612	183
3428	1866	Tu	1	.	+	CDS	3467729	-	3467926	189
3429	1867	Tu	1	.	-	CDS	3468036	-	3468131	129
3430	1868	Op	1	.	-	CDS	3468413	-	3469264	681
3431	1868	Op	2	.	-	CDS	3469301	-	3469783	500
3432	1868	Op	3	.	-	CDS	3469786	-	3470679	974
3433	1868	Op	4	.	-	CDS	3470680	-	3471372	729
3434	1868	Op	5	.	-	CDS	3471413	-	3471850	145
3435	1868	Op	6	.	-	CDS	3471852	-	3472778	906
3436	1868	Op	7	.	-	CDS	3472768	-	3473883	1115
3437	1869	Tu	1	.	+	CDS	3474007	-	3475377	1261
3438	1870	Op	1	.	-	CDS	3475378	-	3476961	902
3439	1870	Op	2	.	-	CDS	3476972	-	3477106	179
3440	1871	Op	1	.	+	CDS	3477721	-	3478728	333
3441	1871	Op	2	.	+	CDS	3478779	-	3479174	169
3442	1872	Op	1	.	+	CDS	3479345	-	3479683	143
3443	1872	Op	2	.	+	CDS	3479700	-	3479951	151
3444	1873	Op	1	.	+	CDS	3480074	-	3480742	360
3445	1873	Op	2	.	+	CDS	3480726	-	3481289	227
3446	1874	Op	1	.	+	CDS	3481451	-	3482698	1014
3447	1874	Op	2	.	+	CDS	3482776	-	3483945	401
3448	1874	Op	3	.	+	CDS	3483974	-	3484807	971
3449	1874	Op	4	.	+	CDS	3484809	-	3485111	296
3450	1874	Op	5	.	+	CDS	3485132	-	3485575	257
3451	1875	Tu	1	.	-	CDS	3485764	-	3485877	82
3452	1876	Tu	1	.	+	CDS	3485915	-	3485995	74
3453	1877	Tu	1	.	+	CDS	3486509	-	3487711	302
3454	1878	Tu	1	.	-	CDS	3487793	-	3487945	129
3455	1879	Tu	1	.	+	CDS	3488074	-	3488559	180
3456	1880	Tu	1	.	+	CDS	3488737	-	3489063	156
3457	1881	Tu	1	.	+	CDS	3489482	-	3490375	395
3458	1882	Tu	1	.	-	CDS	3490476	-	3491651	535
3459	1883	Tu	1	.	+	CDS	3491602	-	3491793	103
3460	1884	Op	1	.	-	CDS	3491808	-	3492080	169
3461	1884	Op	2	.	-	CDS	3492098	-	3492241	75
3462	1885	Tu	1	.	+	CDS	3492351	-	3493181	188
3463	1886	Op	1	.	-	CDS	3493168	-	3493518	397
3464	1886	Op	2	.	-	CDS	3493600	-	3494133	623
3465	1887	Tu	1	.	+	CDS	3494663	-	3494992	263
3466	1888	Tu	1	.	-	CDS	3494975	-	3496366	1004
3467	1889	Tu	1	.	+	CDS	3496551	-	3497549	705
3468	1890	Op	1	.	-	CDS	3497529	-	3499223	1110
3469	1890	Op	2	.	-	CDS	3499262	-	3499915	584
3470	1890	Op	3	.	-	CDS	3499943	-	3500749	292
3471	1891	Op	1	.	+	CDS	3501334	-	3501732	262
3472	1891	Op	2	.	+	CDS	3501794	-	3502936	884
3473	1892	Tu	1	.	-	CDS	3502945	-	3503259	192
3474	1893	Op	1	.	+	CDS	3503301	-	3503396	71
3475	1893	Op	2	.	+	CDS	3503393	-	3504175	685
3476	1893	Op	3	.	+	CDS	3504195	-	3505283	619
3477	1893	Op	4	.	+	CDS	3505363	-	3506769	1431
3478	1893	Op	5	.	+	CDS	3506790	-	3507995	1467
3479	1893	Op	6	.	+	CDS	3508095	-	3509066	819
3480	1894	Tu	1	.	-	CDS	3509118	-	3509546	327
3481	1895	Tu	1	.	+	CDS	3509654	-	3510055	438
3482	1896	Tu	1	.	-	CDS	3510088	-	3511317	489
3483	1897	Op	1	.	+	CDS	3511592	-	3512068	464
3484	1897	Op	2	.	+	CDS	3512077	-	3512631	541
3485	1897	Op	3	.	+	CDS	3512628	-	3513338	700
3486	1897	Op	4	.	+	CDS	3513338	-	3514660	1273
3487	1897	Op	5	.	+	CDS	3514681	-	3515415	614
3488	1897	Op	6	.	+	CDS	3515412	-	3516749	1259
3489	1897	Op	7	.	+	CDS	3516746	-	3519166	1740
3490	1898	Tu	1	.	+	CDS	3519282	-	3520514	1285
3491	1899	Op	1	.	+	CDS	3520639	-	3521142	524
3492	1899	Op	2	.	+	CDS	3521139	-	3521927	841
3493	1899	Op	3	.	+	CDS	3521924	-	3522223	430
3494	1899	Op	4	.	+	CDS	3522246	-	3524135	1891
3495	1899	Op	5	.	+	CDS	3524141	-	3525793	1527
3496	1899	Op	6	.	+	CDS	3525790	-	3527385	1417
3497	1900	Tu	1	.	-	CDS	3527391	-	3529163	1983
3498	1901	Op	1	.	-	CDS	3529338	-	3529979	492
3499	1901	Op	2	.	-	CDS	3529990	-	3531138	697
3500	1901	Op	3	.	-	CDS	3531208	-	3531645	196
3501	1901	Op	4	.	-	CDS	3531642	-	3532913	547
3502	1901	Op	5	.	-	CDS	3532943	-	3533905	860
3503	1901	Op	6	.	-	CDS	3533913	-	3534395	460
3504	1901	Op	7	.	-	CDS	3534392	-	3535285	352
3505	1902	Tu	1	.	-	CDS	3535431	-	3536057	642
3506	1903	Op	1	.	+	CDS	3536102	-	3537238	895
3507	1903	Op	2	.	+	CDS	3537238	-	3538362	1097
3508	1904	Tu	1	.	+	CDS	3538487	-	3539851	878
3509	1905	Op	1	.	-	CDS	3539846	-	3540817	317
3510	1905	Op	2	.	-	CDS	3540882	-	3541364	159
3511	1905	Op	3	.	-	CDS	3541443	-	3542045	353
3512	1906	Op	1	.	+	CDS	3542138	-	3542845	691
3513	1906	Op	2	.	+	CDS	3542866	-	3544347	1010
3514	1907	Tu	1	.	-	CDS	3544344	-	3545300	483
3515	1908	Op	1	.	+	CDS	3545447	-	3546307	643
3516	1908	Op	2	.	+	CDS	3546282	-	3546797	154
3517	1909	Tu	1	.	+	CDS	3547618	-	3548907	899
3518	1910	Op	1	.	-	CDS	3549254	-	3549688	193
3519	1910	Op	2	.	-	CDS	3549691	-	3549990	114
3520	1911	Op	1	.	+	CDS	3550380	-	3550718	365
3521	1911	Op	2	.	+	CDS	3550721	-	3551044	395
3522	1912	Op	1	.	+	CDS	3551281	-	3551607	182
3523	1912	Op	2	.	+	CDS	3551706	-	3552542	537
3524	1913	Op	1	.	+	CDS	3552764	-	3553090	182
3525	1913	Op	2	.	+	CDS	3553189	-	3554025	537
3526	1914	Tu	1	.	-	CDS	3554065	-	3554178	75
3527	1915	Tu	1	.	+	CDS	3554298	-	3554645	341
3528	1916	Tu	1	.	+	CDS	3554954	-	3555262	139
3529	1917	Tu	1	.	-	CDS	3555422	-	3556687	646
3530	1918	Op	1	.	+	CDS	3556855	-	3557064	233
3531	1918	Op	2	.	+	CDS	3557099	-	3557284	152
3532	1919	Tu	1	.	-	CDS	3557311	-	3558495	498
3533	1920	Op	1	.	-	CDS	3558629	-	3558853	133
3534	1920	Op	2	.	-	CDS	3558798	-	3558935	112
3535	1921	Tu	1	.	+	CDS	3559560	-	3560024	126
3536	1922	Op	1	.	-	CDS	3560194	-	3563172	2413
3537	1922	Op	2	.	-	CDS	3563264	-	3564262	785
3538	1923	Tu	1	.	+	CDS	3564382	-	3565782	1298
3539	1924	Tu	1	.	+	CDS	3566055	-	3566687	193
3540	1925	Tu	1	.	-	CDS	3566696	-	3566896	122
3541	1926	Tu	1	.	+	CDS	3567024	-	3568367	1337
3542	1927	Tu	1	.	-	CDS	3568835	-	3568957	130
3543	1928	Tu	1	.	-	CDS	3569109	-	3571211	1865
3544	1929	Tu	1	.	+	CDS	3571335	-	3571589	241
3545	1930	Op	1	.	-	CDS	3571602	-	3572525	664
3546	1930	Op	2	.	-	CDS	3572602	-	3573540	739
3547	1931	Op	1	.	-	CDS	3573731	-	3577036	1696
3548	1931	Op	2	.	-	CDS	3577033	-	3580200	1495
3549	1932	Tu	1	.	+	CDS	3580286	-	3580495	199
3550	1933	Op	1	.	+	CDS	3580638	-	3581312	521
3551	1933	Op	2	.	+	CDS	3581324	-	3581620	229
3552	1934	Op	1	.	-	CDS	3581627	-	3582505	574
3553	1934	Op	2	.	-	CDS	3582532	-	3583710	1162
3554	1934	Op	3	.	-	CDS	3583801	-	3584787	684
3555	1935	Tu	1	.	+	CDS	3585004	-	3585690	493
3556	1936	Op	1	.	-	CDS	3585677	-	3585949	257
3557	1936	Op	2	.	-	CDS	3585997	-	3586107	132
3558	1937	Tu	1	.	+	CDS	3586469	-	3586834	249
3559	1938	Tu	1	.	-	CDS	3586844	-	3587539	577
3560	1939	Op	1	.	+	CDS	3587798	-	3589381	1122
3561	1939	Op	2	.	+	CDS	3589394	-	3590617	632
3562	1940	Tu	1	.	-	CDS	3590692	-	3591492	817
3563	1941	Op	1	.	+	CDS	3591646	-	3592257	319
3564	1941	Op	2	.	+	CDS	3592266	-	3593372	459
3565	1942	Tu	1	.	+	CDS	3593520	-	3593852	326
3566	1943	Op	1	.	-	CDS	3593804	-	3594211	235
3567	1943	Op	2	.	-	CDS	3594193	-	3594294	155
3568	1944	Tu	1	.	+	CDS	3594468	-	3595433	615
3569	1945	Tu	1	.	+	CDS	3595713	-	3595967	240
3570	1946	Op	1	.	-	CDS	3596029	-	3597534	932
3571	1946	Op	2	.	-	CDS	3597551	-	3597769	263
3572	1947	Op	1	.	-	CDS	3597876	-	3598025	119
3573	1947	Op	2	.	-	CDS	3598051	-	3598356	179
3574	1947	Op	3	.	-	CDS	3598353	-	3598757	184
3575	1948	Tu	1	.	-	CDS	3598901	-	3599668	813
3576	1949	Tu	1	.	+	CDS	3599851	-	3600699	1008
3577	1950	Op	1	.	-	CDS	3600795	-	3601013	114
3578	1950	Op	2	.	-	CDS	3601016	-	3602440	764
3579	1951	Tu	1	.	-	CDS	3602564	-	3603322	531
3580	1952	Tu	1	.	+	CDS	3603413	-	3604729	841
3581	1953	Tu	1	.	+	CDS	3604831	-	3605718	509
3582	1954	Op	1	.	-	CDS	3605751	-	3607034	1118
3583	1954	Op	2	.	-	CDS	3607112	-	3608254	808
3584	1955	Op	1	.	-	CDS	3608364	-	3608873	421
3585	1955	Op	2	.	-	CDS	3608870	-	3609736	729
3586	1955	Op	3	.	-	CDS	3609781	-	3610380	477
3587	1955	Op	4	.	-	CDS	3610374	-	3611189	599
3588	1956	Tu	1	.	+	CDS	3611645	-	3611941	174
3589	1957	Op	1	.	-	CDS	3611959	-	3613116	1044
3590	1957	Op	2	.	-	CDS	3613121	-	3613603	563
3591	1957	Op	3	.	-	CDS	3613664	-	3614398	609
3592	1957	Op	4	.	-	CDS	3614457	-	3617663	1947
3593	1957	Op	5	.	-	CDS	3617682	-	3620531	3339
3594	1957	Op	6	.	-	CDS	3620610	-	3621269	540
3595	1958	Tu	1	.	-	CDS	3621570	-	3622070	239
3596	1959	Op	1	.	-	CDS	3622249	-	3623091	677
3597	1959	Op	2	.	-	CDS	3623159	-	3624910	1228
3598	1959	Op	3	.	-	CDS	3624910	-	3626613	1385
3599	1959	Op	4	.	-	CDS	3626663	-	3627349	606
3600	1959	Op	5	.	-	CDS	3627419	-	3628063	368
3601	1959	Op	6	.	-	CDS	3628160	-	3629647	1885
3602	1960	Op	1	.	-	CDS	3629752	-	3630357	643
3603	1960	Op	2	.	-	CDS	3630384	-	3630566	276
3604	1960	Op	3	.	-	CDS	3630571	-	3630741	141
3605	1960	Op	4	.	-	CDS	3630738	-	3631988	1445
3606	1961	Tu	1	.	-	CDS	3632097	-	3633584	1081
3607	1962	Tu	1	.	+	CDS	3633675	-	3635063	809
3608	1963	Op	1	.	-	CDS	3635041	-	3636267	1075
3609	1963	Op	2	.	-	CDS	3636275	-	3637315	946
3610	1963	Op	3	.	-	CDS	3637312	-	3638709	1306
3611	1964	Tu	1	.	-	CDS	3638811	-	3639203	163
3612	1965	Tu	1	.	+	CDS	3639425	-	3639844	443
3613	1966	Tu	1	.	-	CDS	3639872	-	3640243	334
3614	1967	Tu	1	.	-	CDS	3640408	-	3640659	106
3615	1968	Op	1	.	+	CDS	3640543	-	3641538	680
3616	1968	Op	2	.	+	CDS	3641535	-	3642881	1107
3617	1968	Op	3	.	+	CDS	3642914	-	3643027	110
3618	1968	Op	4	.	+	CDS	3643033	-	3643116	145
3619	1969	Tu	1	.	+	CDS	3643249	-	3644838	961
3620	1970	Op	1	.	-	CDS	3644898	-	3645977	815
3621	1970	Op	2	.	-	CDS	3645979	-	3646902	482
3622	1970	Op	3	.	-	CDS	3646895	-	3647809	536
3623	1971	Op	1	.	+	CDS	3647888	-	3649381	1422
3624	1971	Op	2	.	+	CDS	3649369	-	3650109	549
3625	1972	Op	1	.	+	CDS	3650234	-	3650515	324
3626	1972	Op	2	.	+	CDS	3650526	-	3652682	2125
3627	1973	Tu	1	.	-	CDS	3652679	-	3653299	454
3628	1974	Op	1	.	+	CDS	3653448	-	3654632	1044
3629	1974	Op	2	.	+	CDS	3654661	-	3656931	1678
3630	1975	Op	1	.	-	CDS	3656920	-	3658089	1383
3631	1975	Op	2	.	-	CDS	3658114	-	3658638	502
3632	1975	Op	3	.	-	CDS	3658635	-	3659924	856
3633	1976	Tu	1	.	+	CDS	3659878	-	3660696	767
3634	1977	Op	1	.	-	CDS	3660651	-	3661169	532
3635	1977	Op	2	.	-	CDS	3661212	-	3662012	442
3636	1978	Op	1	.	+	CDS	3662062	-	3663708	1743
3637	1978	Op	2	.	+	CDS	3663731	-	3664222	398
3638	1978	Op	3	.	+	CDS	3664219	-	3664887	485
3639	1978	Op	4	.	+	CDS	3664928	-	3665821	962
3640	1978	Op	5	.	+	CDS	3665818	-	3666249	470
3641	1979	Tu	1	.	+	CDS	3666357	-	3668159	1822
3642	1980	Op	1	.	-	CDS	3668169	-	3668954	525
3643	1980	Op	2	.	-	CDS	3668951	-	3669388	342
3644	1981	Tu	1	.	-	CDS	3669586	-	3669897	318
3645	1982	Op	1	.	-	CDS	3670034	-	3670411	266
3646	1982	Op	2	.	-	CDS	3670445	-	3671713	1186
3647	1983	Tu	1	.	-	CDS	3671845	-	3672297	279
3648	1984	Op	1	.	+	CDS	3672394	-	3673575	913
3649	1984	Op	2	.	+	CDS	3673602	-	3675086	1195
3650	1985	Tu	1	.	-	CDS	3675186	-	3675935	187
3651	1986	Op	1	.	+	CDS	3676066	-	3676731	672
3652	1986	Op	2	.	+	CDS	3676775	-	3681316	3223
3653	1986	Op	3	.	+	CDS	3681320	-	3682087	431
3654	1987	Op	1	.	-	CDS	3682110	-	3683024	545
3655	1987	Op	2	.	-	CDS	3683051	-	3685960	2463
3656	1987	Op	3	.	-	CDS	3685983	-	3686900	769
3657	1987	Op	4	.	-	CDS	3686912	-	3687577	603
3658	1988	Op	1	.	-	CDS	3687685	-	3689442	1549
3659	1988	Op	2	.	-	CDS	3689457	-	3690935	1207
3660	1989	Tu	1	.	+	CDS	3691141	-	3691620	340
3661	1990	Op	1	.	-	CDS	3691639	-	3692808	906
3662	1990	Op	2	.	-	CDS	3692805	-	3693989	1030
3663	1991	Op	1	.	+	CDS	3694054	-	3694860	798
3664	1991	Op	2	.	+	CDS	3694864	-	3696468	983
3665	1992	Tu	1	.	-	CDS	3696470	-	3697093	606
3666	1993	Op	1	.	+	CDS	3697198	-	3698097	846
3667	1993	Op	2	.	+	CDS	3698121	-	3699383	1216
3668	1994	Op	1	.	-	CDS	3699404	-	3700270	645
3669	1994	Op	2	.	-	CDS	3700356	-	3700526	176
3670	1995	Op	1	.	-	CDS	3700705	-	3701016	196
3671	1995	Op	2	.	-	CDS	3701087	-	3702184	1056
3672	1995	Op	3	.	-	CDS	3702184	-	3703467	912
3673	1995	Op	4	.	-	CDS	3703464	-	3703952	217
3674	1996	Op	1	.	+	CDS	3704102	-	3704440	390
3675	1996	Op	2	.	+	CDS	3704518	-	3704871	545
3676	1997	Op	1	.	+	CDS	3705054	-	3706772	2071
3677	1997	Op	2	.	+	CDS	3706772	-	3707563	764
3678	1998	Op	1	.	-	CDS	3707642	-	3708070	350
3679	1998	Op	2	.	-	CDS	3708074	-	3708316	218
3680	1999	Op	1	.	-	CDS	3708438	-	3709052	224
3681	1999	Op	2	.	-	CDS	3709049	-	3709714	443
3682	1999	Op	3	.	-	CDS	3709715	-	3710194	286
3683	2000	Op	1	.	+	CDS	3710433	-	3710759	182
3684	2000	Op	2	.	+	CDS	3710858	-	3711694	537
3685	2000	Op	3	.	+	CDS	3711749	-	3713461	1054
3686	2001	Tu	1	.	-	CDS	3713394	-	3714341	859
3687	2002	Op	1	.	+	CDS	3714341	-	3715708	1421
3688	2002	Op	2	.	+	CDS	3715777	-	3716994	1032
3689	2003	Op	1	.	+	CDS	3717118	-	3717222	104
3690	2003	Op	2	.	+	CDS	3717315	-	3718598	1209
3691	2004	Tu	1	.	+	CDS	3718706	-	3719746	788
3692	2005	Tu	1	.	-	CDS	3719937	-	3720782	352
3693	2006	Op	1	.	+	CDS	3720927	-	3721238	106
3694	2006	Op	2	.	+	CDS	3721257	-	3721697	347
3695	2007	Op	1	.	-	CDS	3721731	-	3722600	896
3696	2007	Op	2	.	-	CDS	3722621	-	3723631	862
3697	2008	Tu	1	.	+	CDS	3723916	-	3724548	450
3698	2009	Op	1	.	-	CDS	3724615	-	3725844	1340
3699	2009	Op	2	.	-	CDS	3725884	-	3726198	89
3700	2010	Op	1	.	+	CDS	3726127	-	3727476	1481
3701	2010	Op	2	.	+	CDS	3727488	-	3728627	971
3702	2010	Op	3	.	+	CDS	3728645	-	3729355	743
3703	2011	Op	1	.	-	CDS	3729364	-	3736935	8831
3704	2011	Op	2	.	-	CDS	3736984	-	3738000	963
3705	2012	Tu	1	.	-	CDS	3738158	-	3742768	4062
3706	2013	Tu	1	.	-	CDS	3743198	-	3743437	245
3707	2014	Op	1	.	-	CDS	3743711	-	3753148	12333
3708	2014	Op	2	.	-	CDS	3753222	-	3753746	-255
3709	2015	Tu	1	.	+	CDS	3753765	-	3754256	253
3710	2016	Tu	1	.	-	CDS	3754293	-	3755033	-45
3711	2017	Tu	1	.	-	CDS	3755328	-	3755564	77
3712	2018	Tu	1	.	+	CDS	3755863	-	3755955	93
3713	2019	Tu	1	.	-	CDS	3755952	-	3767102	14250
3714	2020	Tu	1	.	-	CDS	3767346	-	3768035	433
3715	2021	Tu	1	.	-	CDS	3768222	-	3768593	252
3716	2022	Tu	1	.	-	CDS	3768736	-	3768867	157
3717	2023	Tu	1	.	+	CDS	3769111	-	3769500	407
3718	2024	Op	1	.	-	CDS	3769514	-	3769807	257
3719	2024	Op	2	.	-	CDS	3769804	-	3770721	797
3720	2025	Op	1	.	+	CDS	3770773	-	3771048	282
3721	2025	Op	2	.	+	CDS	3771087	-	3771302	140
3722	2025	Op	3	.	+	CDS	3771344	-	3772534	1259
3723	2026	Tu	1	.	+	CDS	3772651	-	3773019	282
3724	2027	Op	1	.	-	CDS	3773016	-	3773567	354
3725	2027	Op	2	.	-	CDS	3773574	-	3774155	517
3726	2027	Op	3	.	-	CDS	3774136	-	3774504	187
3727	2027	Op	4	.	-	CDS	3774482	-	3774874	355
3728	2027	Op	5	.	-	CDS	3774871	-	3777495	1626
3729	2027	Op	6	.	-	CDS	3777498	-	3777563	71
3730	2028	Tu	1	.	+	CDS	3777737	-	3778201	506
3731	2029	Tu	1	.	+	CDS	3778466	-	3780334	1641
3732	2030	Tu	1	.	-	CDS	3780335	-	3780979	790
3733	2031	Tu	1	.	+	CDS	3780978	-	3781412	528
3734	2032	Tu	1	.	-	CDS	3781501	-	3784776	2998
3735	2033	Op	1	.	+	CDS	3784932	-	3786272	809
3736	2033	Op	2	.	+	CDS	3786314	-	3787489	942
3737	2033	Op	3	.	+	CDS	3787543	-	3787647	118
3738	2033	Op	4	.	+	CDS	3787741	-	3788367	549
3739	2034	Op	1	.	+	CDS	3788482	-	3788616	166
3740	2034	Op	2	.	+	CDS	3788621	-	3790048	935
3741	2035	Tu	1	.	+	CDS	3790156	-	3790809	273
3742	2036	Op	1	.	-	CDS	3790848	-	3792446	395
3743	2036	Op	2	.	-	CDS	3792358	-	3793248	192
3744	2036	Op	3	.	-	CDS	3793257	-	3794867	434
3745	2037	Tu	1	.	+	CDS	3794857	-	3795060	112
3746	2038	Op	1	.	-	CDS	3795100	-	3795936	537
3747	2038	Op	2	.	-	CDS	3796035	-	3796361	182
3748	2038	Op	3	.	-	CDS	3796448	-	3797437	596
3749	2038	Op	4	.	-	CDS	3797437	-	3798489	240
3750	2039	Tu	1	.	-	CDS	3798949	-	3799131	71
3751	2040	Tu	1	.	+	CDS	3799118	-	3799306	149
3752	2041	Op	1	.	-	CDS	3799243	-	3799635	311
3753	2041	Op	2	.	-	CDS	3799635	-	3799901	316
3754	2042	Op	1	.	+	CDS	3800017	-	3800796	334
3755	2042	Op	2	.	+	CDS	3800645	-	3801463	516
3756	2043	Tu	1	.	+	CDS	3801653	-	3803848	2778
3757	2044	Tu	1	.	-	CDS	3803919	-	3804791	950
3758	2045	Op	1	.	+	CDS	3804790	-	3805575	526
3759	2045	Op	2	.	+	CDS	3805621	-	3807573	1507
3760	2046	Tu	1	.	-	CDS	3807574	-	3808437	1057
3761	2047	Tu	1	.	+	CDS	3808461	-	3809387	803
3762	2048	Op	1	.	-	CDS	3809442	-	3811022	1182
3763	2048	Op	2	.	-	CDS	3811022	-	3811636	403
3764	2049	Tu	1	.	+	CDS	3811635	-	3812345	406
3765	2050	Op	1	.	-	CDS	3812501	-	3814078	1485
3766	2050	Op	2	.	-	CDS	3814090	-	3814998	501
3767	2050	Op	3	.	-	CDS	3815027	-	3816106	562
3768	2051	Tu	1	.	+	CDS	3816255	-	3817175	812
3769	2052	Op	1	.	+	CDS	3817284	-	3818027	796
3770	2052	Op	2	.	+	CDS	3818042	-	3820402	2278
3771	2053	Op	1	.	-	CDS	3820448	-	3820660	84
3772	2053	Op	2	.	-	CDS	3820653	-	3821891	691
3773	2053	Op	3	.	-	CDS	3821984	-	3822070	76
3774	2053	Op	4	.	-	CDS	3822122	-	3822217	124
3775	2053	Op	5	.	-	CDS	3822262	-	3823836	1270
3776	2053	Op	6	.	-	CDS	3823880	-	3824575	420
3777	2054	Tu	1	.	+	CDS	3824516	-	3824752	71
3778	2055	Tu	1	.	-	CDS	3824702	-	3825268	455
3779	2056	Op	1	.	+	CDS	3825330	-	3826217	817
